"user_id","timestamp_start","day_of_week","hour_of_day","is_workday","scenario_label","active_minutes","afk_minutes","afk_count","app_switch_count","distinct_app_count","top_app_category","email_minutes","chat_minutes","browser_minutes","docs_minutes","ide_minutes","meeting_minutes","admin_minutes","focus_streak_minutes","work_context_entropy","work_reentry_count"
"user_001","2026-02-03T12:50:00Z","1","12","true","overload","9","1","0","15","7","docs","1","1","2","2","1","1","1","1","1.889","4"
"user_001","2026-02-03T13:00:00Z","1","13","true","normal_work","9","1","1","6","3","browser","0","0","6","2","0","0","1","5","0.849","1"
"user_001","2026-02-03T13:10:00Z","1","13","true","meeting_heavy","9","1","1","5","3","meeting","1","0","0","0","0","7","1","3.2","0.6840000000000001","2"
"user_001","2026-02-03T13:20:00Z","1","13","true","normal_work","9","1","1","4","2","browser","0","0","7","2","0","0","0","6.7","0.53","1"
"user_001","2026-02-03T13:30:00Z","1","13","true","admin_fragmented","8","2","1","10","6","chat","2","2","1","1","1","0","1","2.8","1.733","4"
"user_001","2026-02-03T13:40:00Z","1","13","true","admin_fragmented","9","1","1","9","4","browser","1","2","5","0","0","0","1","1.7","1.149","2"
"user_001","2026-02-03T13:50:00Z","1","13","true","admin_fragmented","9","1","0","9","6","browser","1","2","3","1","0","1","1","2.4","1.677","4"
"user_001","2026-02-03T14:00:00Z","1","14","true","overload","10","0","0","18","4","browser","2","2","4","0","0","0","2","2.5","1.332","2"
"user_001","2026-02-03T14:10:00Z","1","14","true","deep_work","9","1","0","3","1","browser","0","0","9","0","0","0","0","7","-0","0"
"user_001","2026-02-03T14:20:00Z","1","14","true","overload","10","0","1","11","5","browser","2","3","3","1","1","0","0","2.1","1.505","2"
"user_001","2026-02-03T14:30:00Z","1","14","true","normal_work","10","0","0","5","4","ide","0","0","3","1","5","1","0","6","1.168","1"
"user_001","2026-02-03T14:40:00Z","1","14","true","normal_work","9","1","1","3","4","browser","0","1","4","0","2","2","0","5.8","1.273","2"
"user_001","2026-02-03T14:50:00Z","1","14","true","admin_fragmented","7","3","0","10","5","browser","1","1","3","1","0","0","1","2.3","1.475","3"
"user_001","2026-02-03T15:00:00Z","1","15","true","normal_work","9","1","1","5","4","docs","1","0","2","5","0","1","0","5.2","1.149","2"
"user_001","2026-02-03T15:10:00Z","1","15","true","meeting_heavy","10","0","1","4","2","meeting","0","1","0","0","0","9","0","3","0.325","1"
"user_001","2026-02-03T15:20:00Z","1","15","true","deep_work","10","0","0","3","1","docs","0","0","0","10","0","0","0","8.1","-0","0"
"user_001","2026-02-03T15:30:00Z","1","15","true","meeting_heavy","10","0","1","6","2","meeting","2","0","0","0","0","8","0","2.7","0.5","2"
"user_001","2026-02-03T15:40:00Z","1","15","true","overload","9","1","0","13","7","chat","2","2","1","1","1","1","1","1.4","1.889","2"
"user_001","2026-02-03T15:50:00Z","1","15","true","admin_fragmented","9","1","0","11","4","browser","0","2","5","0","0","1","1","3.6","1.149","3"
"user_001","2026-02-03T16:00:00Z","1","16","true","procrastination","8","2","3","8","4","admin","1","0","2","0","0","1","4","0.6","1.213","0"
"user_001","2026-02-03T16:10:00Z","1","16","true","procrastination","7","3","1","10","3","browser","0","0","3","0","0","2","2","1.4","1.079","1"
"user_001","2026-02-03T16:20:00Z","1","16","true","procrastination","5","5","2","9","4","admin","0","1","1","0","1","0","2","1.4","1.332","1"
"user_001","2026-02-03T16:30:00Z","1","16","true","procrastination","4","6","2","7","2","browser","0","0","3","0","0","0","1","2.2","0.5620000000000001","1"
"user_001","2026-02-03T16:40:00Z","1","16","true","procrastination","4","6","1","9","3","admin","1","0","1","0","0","0","2","2.5","1.04","1"
"user_001","2026-02-03T16:50:00Z","1","16","true","deep_work","10","0","1","2","3","ide","0","0","0","4","5","0","1","8.9","0.9429999999999999","1"
"user_001","2026-02-03T17:00:00Z","1","17","true","meeting_heavy","9","1","0","2","2","meeting","0","0","0","0","0","8","1","2.2","0.349","1"
"user_001","2026-02-03T17:10:00Z","1","17","true","normal_work","9","1","1","8","2","browser","0","0","7","0","2","0","0","3.7","0.53","2"
"user_001","2026-02-03T17:20:00Z","1","17","true","normal_work","9","1","1","8","3","browser","0","0","6","0","2","1","0","4.5","0.849","2"
"user_001","2026-02-03T17:30:00Z","1","17","true","deep_work","10","0","1","2","1","ide","0","0","0","0","10","0","0","9.4","-0","0"
"user_001","2026-02-03T17:40:00Z","1","17","true","admin_fragmented","7","3","1","12","5","browser","2","0","2","1","1","1","0","2.5","1.55","4"
"user_001","2026-02-03T17:50:00Z","1","17","true","meeting_heavy","10","0","1","2","4","meeting","1","1","1","0","0","7","0","2.1","0.9399999999999999","2"
"user_001","2026-02-04T08:00:00Z","2","8","true","admin_fragmented","7","3","1","12","5","browser","2","1","2","1","0","0","1","3.2","1.55","4"
"user_001","2026-02-04T08:10:00Z","2","8","true","deep_work","8","2","1","2","2","ide","0","0","2","0","6","0","0","6.7","0.5620000000000001","0"
"user_001","2026-02-04T08:20:00Z","2","8","true","admin_fragmented","8","2","2","7","5","chat","1","3","2","1","0","1","0","3.6","1.494","4"
"user_001","2026-02-04T08:30:00Z","2","8","true","meeting_heavy","10","0","0","3","3","meeting","0","1","0","0","0","7","2","4","0.802","1"
"user_001","2026-02-04T08:40:00Z","2","8","true","normal_work","9","1","1","5","3","ide","0","0","2","0","6","0","1","3.6","0.849","2"
"user_001","2026-02-04T08:50:00Z","2","8","true","procrastination","5","5","2","7","2","browser","0","0","3","0","0","0","2","1.2","0.673","0"
"user_001","2026-02-04T09:00:00Z","2","9","true","deep_work","8","2","0","4","2","docs","0","0","3","5","0","0","0","6.6","0.662","0"
"user_001","2026-02-04T09:10:00Z","2","9","true","admin_fragmented","8","2","0","13","6","browser","1","1","2","1","1","0","2","2.3","1.733","3"
"user_001","2026-02-04T09:20:00Z","2","9","true","meeting_heavy","10","0","0","4","4","meeting","0","2","0","1","1","6","0","4.3","1.089","2"
"user_001","2026-02-04T09:30:00Z","2","9","true","deep_work","10","0","1","0","1","ide","0","0","0","0","10","0","0","7.3","-0","0"
"user_001","2026-02-04T09:40:00Z","2","9","true","normal_work","9","1","0","5","3","browser","0","0","6","0","2","1","0","4.4","0.849","2"
"user_001","2026-02-04T09:50:00Z","2","9","true","deep_work","9","1","0","4","1","ide","0","0","0","0","9","0","0","6.6","-0","0"
"user_001","2026-02-04T10:00:00Z","2","10","true","normal_work","9","1","1","5","4","browser","1","0","5","2","0","1","0","5.6","1.149","2"
"user_001","2026-02-04T10:10:00Z","2","10","true","deep_work","9","1","1","1","3","ide","0","0","3","0","5","1","0","6.3","0.9370000000000001","0"
"user_001","2026-02-04T10:20:00Z","2","10","true","normal_work","9","1","0","6","2","browser","0","0","8","0","0","0","1","3.9","0.349","1"
"user_001","2026-02-04T10:30:00Z","2","10","true","normal_work","10","0","1","3","2","ide","0","0","0","0","8","0","2","4.7","0.5","2"
"user_001","2026-02-04T10:40:00Z","2","10","true","meeting_heavy","10","0","1","2","2","meeting","0","0","0","0","0","9","1","4.3","0.325","1"
"user_001","2026-02-04T10:50:00Z","2","10","true","normal_work","10","0","0","7","3","browser","0","0","7","2","0","1","0","5.6","0.802","1"
"user_001","2026-02-04T11:00:00Z","2","11","true","normal_work","9","1","0","6","4","docs","0","0","2","5","0","1","1","5.7","1.149","2"
"user_001","2026-02-04T11:10:00Z","2","11","true","overload","9","1","1","15","4","chat","2","4","2","0","0","0","1","1.3","1.273","2"
"user_001","2026-02-04T11:20:00Z","2","11","true","overload","9","1","1","18","4","chat","1","5","0","2","0","1","0","1.3","1.149","2"
"user_001","2026-02-04T11:30:00Z","2","11","true","admin_fragmented","7","3","2","13","4","chat","1","4","1","0","0","0","1","1.6","1.154","2"
"user_001","2026-02-04T11:40:00Z","2","11","true","meeting_heavy","9","1","0","4","2","meeting","0","0","0","2","0","7","0","3.5","0.53","2"
"user_001","2026-02-04T11:50:00Z","2","11","true","normal_work","10","0","0","8","3","docs","0","0","3","6","0","0","1","6.4","0.898","2"
"user_001","2026-02-04T12:00:00Z","2","12","true","normal_work","8","2","1","4","4","docs","1","1","0","5","0","1","0","4.6","1.074","1"
"user_001","2026-02-04T12:10:00Z","2","12","true","deep_work","9","1","1","4","2","ide","0","0","2","0","7","0","0","6.3","0.53","0"
"user_001","2026-02-04T12:20:00Z","2","12","true","procrastination","8","2","3","9","2","browser","0","0","5","0","0","0","3","1.8","0.662","0"
"user_001","2026-02-04T12:30:00Z","2","12","true","normal_work","8","2","0","5","3","ide","0","0","2","0","5","0","1","4.3","0.9","1"
"user_001","2026-02-04T12:40:00Z","2","12","true","meeting_heavy","9","1","1","6","4","meeting","0","1","2","0","0","5","1","3.4","1.149","1"
"user_001","2026-02-04T12:50:00Z","2","12","true","deep_work","10","0","0","1","1","docs","0","0","0","10","0","0","0","9.199999999999999","-0","1"
"user_001","2026-02-04T13:00:00Z","2","13","true","normal_work","8","2","0","4","4","ide","2","0","2","2","2","0","0","6.3","1.386","2"
"user_001","2026-02-04T13:10:00Z","2","13","true","meeting_heavy","9","1","0","2","2","meeting","0","0","0","0","0","8","1","2.9","0.349","2"
"user_001","2026-02-04T13:20:00Z","2","13","true","admin_fragmented","8","2","2","13","4","email","5","1","1","0","0","0","1","3.5","1.074","3"
"user_001","2026-02-04T13:30:00Z","2","13","true","normal_work","10","0","0","7","3","browser","2","0","6","2","0","0","0","5.1","0.95","1"
"user_001","2026-02-04T13:40:00Z","2","13","true","meeting_heavy","9","1","1","2","4","meeting","1","1","1","0","0","6","0","4.4","1.003","1"
"user_001","2026-02-04T13:50:00Z","2","13","true","admin_fragmented","8","2","1","9","6","chat","1","2","1","1","1","0","2","3.3","1.733","4"
"user_001","2026-02-04T14:00:00Z","2","14","true","deep_work","9","1","1","2","1","ide","0","0","0","0","9","0","0","7.5","-0","0"
"user_001","2026-02-04T14:10:00Z","2","14","true","normal_work","10","0","0","5","4","ide","0","0","2","2","5","0","1","3.8","1.221","1"
"user_001","2026-02-04T14:20:00Z","2","14","true","normal_work","9","1","1","3","3","docs","1","0","2","6","0","0","0","4.2","0.849","1"
"user_001","2026-02-04T14:30:00Z","2","14","true","normal_work","8","2","0","4","3","ide","2","0","2","0","4","0","0","6.9","1.04","2"
"user_001","2026-02-04T14:40:00Z","2","14","true","normal_work","8","2","0","4","4","browser","1","1","5","0","0","1","0","3.9","1.074","2"
"user_001","2026-02-04T14:50:00Z","2","14","true","overload","10","0","0","12","5","browser","2","3","3","1","0","0","1","2.1","1.505","4"
"user_001","2026-02-04T15:00:00Z","2","15","true","meeting_heavy","10","0","1","7","3","meeting","0","0","2","0","0","7","1","3.8","0.802","1"
"user_001","2026-02-04T15:10:00Z","2","15","true","normal_work","8","2","1","8","4","docs","1","0","2","4","0","0","1","5.6","1.213","1"
"user_001","2026-02-04T15:20:00Z","2","15","true","admin_fragmented","10","0","0","10","6","chat","2","3","2","1","1","0","1","3.5","1.696","4"
"user_001","2026-02-04T15:30:00Z","2","15","true","meeting_heavy","10","0","1","7","3","meeting","2","2","0","0","0","6","0","3.7","0.95","1"
"user_001","2026-02-04T15:40:00Z","2","15","true","meeting_heavy","9","1","0","2","3","meeting","1","1","0","0","0","7","0","4.4","0.6840000000000001","1"
"user_001","2026-02-04T15:50:00Z","2","15","true","admin_fragmented","8","2","1","12","4","browser","1","0","4","2","0","0","1","2","1.213","3"
"user_001","2026-02-04T16:00:00Z","2","16","true","meeting_heavy","10","0","0","7","2","meeting","0","3","0","0","0","7","0","2.4","0.611","1"
"user_001","2026-02-04T16:10:00Z","2","16","true","normal_work","9","1","1","4","2","browser","2","0","7","0","0","0","0","6.6","0.53","1"
"user_001","2026-02-04T16:20:00Z","2","16","true","admin_fragmented","9","1","1","8","4","browser","3","1","4","0","0","0","1","3.9","1.215","2"
"user_001","2026-02-04T16:30:00Z","2","16","true","normal_work","10","0","1","6","2","browser","0","2","8","0","0","0","0","4.2","0.5","2"
"user_001","2026-02-04T16:40:00Z","2","16","true","deep_work","10","0","1","2","1","ide","0","0","0","0","10","0","0","9.800000000000001","-0","1"
"user_001","2026-02-04T16:50:00Z","2","16","true","admin_fragmented","10","0","0","10","5","email","4","1","3","1","1","0","0","3.6","1.418","3"
"user_001","2026-02-04T17:00:00Z","2","17","true","normal_work","9","1","1","8","2","browser","0","0","7","2","0","0","0","4.5","0.53","2"
"user_001","2026-02-04T17:10:00Z","2","17","true","overload","10","0","1","11","4","email","5","1","2","0","0","0","2","2.2","1.221","2"
"user_001","2026-02-04T17:20:00Z","2","17","true","normal_work","9","1","1","5","3","ide","0","0","0","3","5","0","1","5.9","0.9370000000000001","1"
"user_001","2026-02-04T17:30:00Z","2","17","true","normal_work","9","1","1","6","3","ide","0","2","2","0","5","0","0","3.7","0.995","2"
"user_001","2026-02-04T17:40:00Z","2","17","true","deep_work","9","1","1","3","3","docs","0","0","3","4","2","0","0","6.9","1.061","1"
"user_001","2026-02-04T17:50:00Z","2","17","true","admin_fragmented","10","0","1","7","4","browser","1","1","7","0","0","0","1","1.6","0.9399999999999999","3"
"user_001","2026-02-05T08:00:00Z","3","8","true","admin_fragmented","7","3","1","7","4","browser","1","2","3","0","0","0","1","1.9","1.277","2"
"user_001","2026-02-05T08:10:00Z","3","8","true","normal_work","10","0","1","5","2","browser","2","0","8","0","0","0","0","5.5","0.5","2"
"user_001","2026-02-05T08:20:00Z","3","8","true","admin_fragmented","10","0","0","13","6","browser","2","1","3","2","1","1","0","4","1.696","4"
"user_001","2026-02-05T08:30:00Z","3","8","true","meeting_heavy","10","0","1","4","3","meeting","0","0","0","2","0","7","1","3.5","0.802","1"
"user_001","2026-02-05T08:40:00Z","3","8","true","normal_work","8","2","0","6","3","ide","0","0","2","0","5","0","1","4.2","0.9","1"
"user_001","2026-02-05T08:50:00Z","3","8","true","deep_work","10","0","1","2","2","ide","0","0","0","3","7","0","0","8.1","0.611","0"
"user_001","2026-02-05T09:00:00Z","3","9","true","normal_work","8","2","1","4","2","ide","0","0","2","0","6","0","0","6.9","0.5620000000000001","1"
"user_001","2026-02-05T09:10:00Z","3","9","true","overload","9","1","0","17","5","docs","2","2","1","3","0","1","0","1.7","1.523","2"
"user_001","2026-02-05T09:20:00Z","3","9","true","deep_work","8","2","0","0","3","ide","1","0","2","0","5","0","0","7.4","0.9","0"
"user_001","2026-02-05T09:30:00Z","3","9","true","normal_work","9","1","1","7","4","browser","1","2","5","0","0","0","1","5.4","1.149","2"
"user_001","2026-02-05T09:40:00Z","3","9","true","normal_work","9","1","0","4","3","browser","0","0","5","0","3","1","0","4.4","0.9370000000000001","2"
"user_001","2026-02-05T09:50:00Z","3","9","true","admin_fragmented","8","2","0","9","5","admin","1","1","2","1","0","0","3","3.6","1.494","2"
"user_001","2026-02-05T10:00:00Z","3","10","true","deep_work","10","0","1","4","3","ide","0","0","3","2","5","0","0","8.800000000000001","1.03","0"
"user_001","2026-02-05T10:10:00Z","3","10","true","procrastination","6","4","1","8","3","admin","0","0","2","0","1","0","3","2.2","1.011","0"
"user_001","2026-02-05T10:20:00Z","3","10","true","normal_work","8","2","0","8","4","ide","0","0","2","2","3","0","1","5.6","1.321","1"
"user_001","2026-02-05T10:30:00Z","3","10","true","admin_fragmented","8","2","1","7","6","chat","2","2","1","1","1","0","1","2.4","1.733","4"
"user_001","2026-02-05T10:40:00Z","3","10","true","deep_work","10","0","1","4","3","docs","0","0","3","4","3","0","0","8.5","1.089","0"
"user_001","2026-02-05T10:50:00Z","3","10","true","normal_work","9","1","0","8","4","browser","1","2","4","2","0","0","0","6.5","1.273","1"
"user_001","2026-02-05T11:00:00Z","3","11","true","deep_work","10","0","0","4","1","ide","0","0","0","0","10","0","0","8.5","-0","1"
"user_001","2026-02-05T11:10:00Z","3","11","true","normal_work","8","2","0","7","2","ide","0","0","2","0","6","0","0","4.6","0.5620000000000001","2"
"user_001","2026-02-05T11:20:00Z","3","11","true","overload","9","1","1","17","6","chat","1","3","2","1","1","0","1","2.6","1.677","4"
"user_001","2026-02-05T11:30:00Z","3","11","true","normal_work","9","1","0","8","4","browser","0","0","5","0","2","1","1","6.7","1.149","1"
"user_001","2026-02-05T11:40:00Z","3","11","true","normal_work","8","2","0","8","4","browser","1","1","4","0","2","0","0","5.8","1.213","2"
"user_001","2026-02-05T11:50:00Z","3","11","true","deep_work","9","1","0","3","2","ide","0","0","3","0","6","0","0","6.1","0.637","0"
"user_001","2026-02-05T12:00:00Z","3","12","true","normal_work","8","2","1","4","4","browser","1","0","4","2","0","0","1","4.6","1.213","1"
"user_001","2026-02-05T12:10:00Z","3","12","true","meeting_heavy","9","1","0","5","4","meeting","1","1","1","0","0","6","0","4.4","1.003","1"
"user_001","2026-02-05T12:20:00Z","3","12","true","admin_fragmented","9","1","0","7","4","browser","2","2","4","0","0","0","1","3.8","1.273","4"
"user_001","2026-02-05T12:30:00Z","3","12","true","overload","9","1","0","12","4","docs","2","1","2","4","0","0","0","2.7","1.273","2"
"user_001","2026-02-05T12:40:00Z","3","12","true","normal_work","8","2","1","3","3","email","5","1","0","0","2","0","0","4.8","0.9","2"
"user_001","2026-02-05T12:50:00Z","3","12","true","normal_work","10","0","1","3","2","ide","0","0","2","0","8","0","0","6.9","0.5","1"
"user_001","2026-02-05T13:00:00Z","3","13","true","deep_work","8","2","1","4","3","ide","0","0","3","2","3","0","0","7.1","1.082","1"
"user_001","2026-02-05T13:10:00Z","3","13","true","deep_work","10","0","1","0","2","ide","0","0","0","3","7","0","0","8.9","0.611","1"
"user_001","2026-02-05T13:20:00Z","3","13","true","deep_work","10","0","0","0","3","docs","0","0","2","6","2","0","0","8.5","0.95","1"
"user_001","2026-02-05T13:30:00Z","3","13","true","normal_work","10","0","0","7","3","docs","0","2","3","5","0","0","0","5.8","1.03","2"
"user_001","2026-02-05T13:40:00Z","3","13","true","deep_work","9","1","0","2","2","docs","2","0","0","7","0","0","0","7.1","0.53","0"
"user_001","2026-02-05T13:50:00Z","3","13","true","deep_work","10","0","1","2","1","ide","0","0","0","0","10","0","0","6.9","-0","1"
"user_001","2026-02-05T14:00:00Z","3","14","true","normal_work","8","2","0","7","2","ide","0","0","0","2","6","0","0","6.6","0.5620000000000001","2"
"user_001","2026-02-05T14:10:00Z","3","14","true","deep_work","9","1","0","0","3","browser","0","1","5","0","3","0","0","8.1","0.9370000000000001","0"
"user_001","2026-02-05T14:20:00Z","3","14","true","deep_work","9","1","1","3","1","ide","0","0","0","0","9","0","0","6.2","-0","1"
"user_001","2026-02-05T14:30:00Z","3","14","true","normal_work","8","2","0","8","3","ide","0","0","2","0","5","1","0","5.5","0.9","1"
"user_001","2026-02-05T14:40:00Z","3","14","true","normal_work","10","0","0","7","3","docs","0","0","3","6","0","0","1","5.1","0.898","1"
"user_001","2026-02-05T14:50:00Z","3","14","true","normal_work","9","1","1","3","4","ide","1","2","2","0","4","0","0","4.9","1.273","1"
"user_001","2026-02-05T15:00:00Z","3","15","true","admin_fragmented","8","2","1","8","5","chat","2","3","1","1","0","0","1","3.8","1.494","2"
"user_001","2026-02-05T15:10:00Z","3","15","true","deep_work","9","1","1","0","2","ide","0","0","2","0","7","0","0","7.4","0.53","0"
"user_001","2026-02-05T15:20:00Z","3","15","true","normal_work","9","1","1","5","3","docs","2","0","2","5","0","0","0","5.5","0.995","1"
"user_001","2026-02-05T15:30:00Z","3","15","true","meeting_heavy","10","0","0","5","3","meeting","0","1","0","0","0","8","1","4.2","0.639","2"
"user_001","2026-02-05T15:40:00Z","3","15","true","deep_work","9","1","1","0","2","ide","0","0","3","0","6","0","0","6.9","0.637","0"
"user_001","2026-02-05T15:50:00Z","3","15","true","deep_work","10","0","1","3","2","ide","0","0","3","0","7","0","0","8","0.611","1"
"user_001","2026-02-05T16:00:00Z","3","16","true","meeting_heavy","9","1","1","7","3","meeting","1","0","0","0","0","7","1","2.9","0.6840000000000001","2"
"user_001","2026-02-05T16:10:00Z","3","16","true","deep_work","10","0","0","0","1","browser","0","0","10","0","0","0","0","7","-0","1"
"user_001","2026-02-05T16:20:00Z","3","16","true","admin_fragmented","10","0","0","7","5","chat","3","3","2","1","0","0","1","3.5","1.505","3"
"user_001","2026-02-05T16:30:00Z","3","16","true","procrastination","4","6","2","5","5","browser","1","1","1","0","0","0","1","2.2","1.386","1"
"user_001","2026-02-05T16:40:00Z","3","16","true","normal_work","8","2","1","5","2","browser","0","0","6","2","0","0","0","6.6","0.5620000000000001","2"
"user_001","2026-02-05T16:50:00Z","3","16","true","deep_work","9","1","0","4","2","ide","0","0","3","0","6","0","0","6.1","0.637","0"
"user_001","2026-02-05T17:00:00Z","3","17","true","admin_fragmented","10","0","1","7","4","browser","0","2","5","2","0","0","1","3.9","1.221","3"
"user_001","2026-02-05T17:10:00Z","3","17","true","deep_work","9","1","0","2","3","ide","0","1","0","2","6","0","0","6.3","0.849","1"
"user_001","2026-02-05T17:20:00Z","3","17","true","admin_fragmented","10","0","1","13","6","email","3","2","1","1","2","0","1","3.4","1.696","4"
"user_001","2026-02-05T17:30:00Z","3","17","true","normal_work","8","2","1","6","4","ide","1","0","0","2","4","0","1","6.2","1.213","2"
"user_001","2026-02-05T17:40:00Z","3","17","true","deep_work","9","1","0","4","2","docs","0","0","3","6","0","0","0","8.1","0.637","1"
"user_001","2026-02-05T17:50:00Z","3","17","true","normal_work","10","0","1","8","3","browser","0","2","6","2","0","0","0","5","0.95","2"
"user_001","2026-02-06T08:00:00Z","4","8","true","meeting_heavy","9","1","1","4","4","meeting","0","1","2","0","0","5","1","2.6","1.149","2"
"user_001","2026-02-06T08:10:00Z","4","8","true","admin_fragmented","8","2","0","14","6","email","2","1","1","1","1","0","2","3.8","1.733","3"
"user_001","2026-02-06T08:20:00Z","4","8","true","procrastination","4","6","2","9","3","browser","1","0","2","0","0","0","1","2.4","1.04","0"
"user_001","2026-02-06T08:30:00Z","4","8","true","admin_fragmented","7","3","1","9","5","browser","1","2","2","1","0","0","1","2.8","1.55","2"
"user_001","2026-02-06T08:40:00Z","4","8","true","normal_work","10","0","1","6","2","ide","2","0","0","0","8","0","0","5.5","0.5","2"
"user_001","2026-02-06T08:50:00Z","4","8","true","admin_fragmented","7","3","0","9","5","chat","1","2","1","1","0","2","0","1.9","1.55","4"
"user_001","2026-02-06T09:00:00Z","4","9","true","normal_work","9","1","1","6","4","ide","2","2","0","0","4","1","0","4.5","1.273","2"
"user_001","2026-02-06T09:10:00Z","4","9","true","normal_work","9","1","0","5","3","docs","1","0","3","5","0","0","0","4.8","0.9370000000000001","1"
"user_001","2026-02-06T09:20:00Z","4","9","true","normal_work","9","1","1","5","3","ide","0","0","0","0","7","1","1","4.8","0.6840000000000001","1"
"user_001","2026-02-06T09:30:00Z","4","9","true","admin_fragmented","9","1","2","12","6","browser","2","2","2","1","1","1","0","2.8","1.735","3"
"user_001","2026-02-06T09:40:00Z","4","9","true","deep_work","10","0","1","1","3","ide","0","0","2","0","6","0","2","8.1","0.95","0"
"user_001","2026-02-06T09:50:00Z","4","9","true","meeting_heavy","10","0","0","4","2","meeting","0","0","0","0","0","7","3","2.5","0.611","2"
"user_001","2026-02-06T10:00:00Z","4","10","true","procrastination","6","4","3","5","4","browser","1","0","2","1","0","0","2","2.9","1.33","0"
"user_001","2026-02-06T10:10:00Z","4","10","true","normal_work","10","0","0","3","2","ide","0","2","0","0","8","0","0","4.6","0.5","1"
"user_001","2026-02-06T10:20:00Z","4","10","true","normal_work","10","0","0","8","2","docs","2","0","0","8","0","0","0","6","0.5","1"
"user_001","2026-02-06T10:30:00Z","4","10","true","procrastination","7","3","1","11","3","admin","1","0","2","0","0","0","4","1.4","0.956","0"
"user_001","2026-02-06T10:40:00Z","4","10","true","deep_work","8","2","1","0","2","ide","0","0","0","3","5","0","0","7.3","0.662","1"
"user_001","2026-02-06T10:50:00Z","4","10","true","normal_work","8","2","1","7","2","ide","0","0","0","0","7","1","0","4.3","0.377","1"
"user_001","2026-02-06T11:00:00Z","4","11","true","admin_fragmented","10","0","1","7","5","browser","2","3","3","1","1","0","0","2.1","1.505","3"
"user_001","2026-02-06T11:10:00Z","4","11","true","deep_work","10","0","0","4","2","docs","0","0","0","7","3","0","0","8.4","0.611","0"
"user_001","2026-02-06T11:20:00Z","4","11","true","normal_work","10","0","0","7","3","ide","0","2","2","0","6","0","0","3.5","0.95","1"
"user_001","2026-02-06T11:30:00Z","4","11","true","meeting_heavy","10","0","0","5","3","meeting","1","0","0","0","0","8","1","4.7","0.639","2"
"user_001","2026-02-06T11:40:00Z","4","11","true","meeting_heavy","10","0","1","3","4","meeting","1","0","0","1","0","7","1","2.7","0.9399999999999999","2"
"user_001","2026-02-06T11:50:00Z","4","11","true","meeting_heavy","9","1","1","4","2","docs","0","0","0","6","0","3","0","3.1","0.637","2"
"user_001","2026-02-06T12:00:00Z","4","12","true","deep_work","9","1","1","4","3","browser","0","0","4","2","3","0","0","8.699999999999999","1.061","0"
"user_001","2026-02-06T12:10:00Z","4","12","true","normal_work","9","1","0","5","4","ide","1","0","2","0","4","0","2","4.8","1.273","2"
"user_001","2026-02-06T12:20:00Z","4","12","true","overload","8","2","1","14","4","browser","1","2","4","1","0","0","0","2.1","1.213","3"
"user_001","2026-02-06T12:30:00Z","4","12","true","normal_work","8","2","0","3","4","ide","1","0","2","2","3","0","0","5","1.321","2"
"user_001","2026-02-06T12:40:00Z","4","12","true","meeting_heavy","9","1","0","3","3","meeting","0","1","0","0","0","7","1","3","0.6840000000000001","1"
"user_001","2026-02-06T12:50:00Z","4","12","true","meeting_heavy","10","0","1","7","3","meeting","1","0","0","0","0","8","1","2.1","0.639","1"
"user_001","2026-02-06T13:00:00Z","4","13","true","admin_fragmented","10","0","0","13","5","browser","1","0","5","2","0","1","1","2.9","1.359","3"
"user_001","2026-02-06T13:10:00Z","4","13","true","deep_work","8","2","1","0","2","browser","0","0","6","0","2","0","0","6","0.5620000000000001","1"
"user_001","2026-02-06T13:20:00Z","4","13","true","normal_work","9","1","1","4","3","browser","0","2","5","2","0","0","0","6.4","0.995","1"
"user_001","2026-02-06T13:30:00Z","4","13","true","deep_work","9","1","1","1","1","ide","0","0","0","0","9","0","0","7.5","-0","0"
"user_001","2026-02-06T13:40:00Z","4","13","true","admin_fragmented","8","2","2","12","5","browser","1","1","4","0","0","1","1","2.5","1.386","4"
"user_001","2026-02-06T13:50:00Z","4","13","true","deep_work","9","1","0","1","3","ide","1","0","0","2","6","0","0","6.5","0.849","1"
"user_001","2026-02-06T14:00:00Z","4","14","true","deep_work","8","2","1","3","3","docs","1","0","0","5","2","0","0","6.2","0.9","0"
"user_001","2026-02-06T14:10:00Z","4","14","true","deep_work","10","0","1","3","3","ide","0","2","2","0","6","0","0","6","0.95","1"
"user_001","2026-02-06T14:20:00Z","4","14","true","deep_work","10","0","0","2","2","ide","0","0","0","3","7","0","0","6.3","0.611","1"
"user_001","2026-02-06T14:30:00Z","4","14","true","normal_work","9","1","1","4","3","docs","1","0","3","5","0","0","0","4.6","0.9370000000000001","2"
"user_001","2026-02-06T14:40:00Z","4","14","true","deep_work","10","0","1","1","2","browser","0","0","8","0","0","2","0","9.5","0.5","1"
"user_001","2026-02-06T14:50:00Z","4","14","true","meeting_heavy","10","0","1","3","4","meeting","0","1","0","2","0","6","1","2.2","1.089","1"
"user_001","2026-02-06T15:00:00Z","4","15","true","meeting_heavy","10","0","1","2","3","meeting","0","2","1","0","0","7","0","2.3","0.802","1"
"user_001","2026-02-06T15:10:00Z","4","15","true","deep_work","10","0","0","4","2","ide","0","0","2","0","8","0","0","6.3","0.5","0"
"user_001","2026-02-06T15:20:00Z","4","15","true","admin_fragmented","8","2","1","8","6","chat","2","2","1","1","1","0","1","3.2","1.733","2"
